ticker,engine,htf,side,min_strength,config,trades,longs,shorts,win_rate_pct,profit_factor,return_pct,buy_hold_pct,max_dd_pct
KO,adaptive,W-adx+rsi,long,0,adaptive / W-adx+rsi / long / str>=0,9,9,0,22.2,0.56,-2.4,156.0,-19.6
KO,adaptive,W-adx+rsi,long,4,adaptive / W-adx+rsi / long / str>=4,1,1,0,0.0,0.0,-0.5,156.0,-4.7
KO,adaptive,W-adx+rsi,long+short,0,adaptive / W-adx+rsi / long+short / str>=0,14,9,5,14.3,0.27,-24.5,156.0,-37.4
KO,adaptive,W-adx+rsi,long+short,4,adaptive / W-adx+rsi / long+short / str>=4,4,1,3,0.0,0.0,-13.6,156.0,-16.4
KO,adaptive,W-adx,long,0,adaptive / W-adx / long / str>=0,9,9,0,22.2,0.56,-2.4,156.0,-19.6
KO,adaptive,W-adx,long,4,adaptive / W-adx / long / str>=4,1,1,0,0.0,0.0,-0.5,156.0,-4.7
KO,adaptive,W-adx,long+short,0,adaptive / W-adx / long+short / str>=0,16,9,7,25.0,0.5,-16.7,156.0,-40.5
KO,adaptive,W-adx,long+short,4,adaptive / W-adx / long+short / str>=4,4,1,3,0.0,0.0,-13.6,156.0,-16.4
KO,adaptive,W-rsi,long,0,adaptive / W-rsi / long / str>=0,26,26,0,34.6,0.89,-4.2,156.0,-28.6
KO,adaptive,W-rsi,long,4,adaptive / W-rsi / long / str>=4,8,8,0,25.0,0.52,-9.0,156.0,-13.0
KO,adaptive,W-rsi,long+short,0,adaptive / W-rsi / long+short / str>=0,32,26,6,28.1,0.61,-27.2,156.0,-43.5
KO,adaptive,W-rsi,long+short,4,adaptive / W-rsi / long+short / str>=4,12,8,4,16.7,0.27,-22.3,156.0,-25.7
KO,adaptive,M-adx+rsi,long,0,adaptive / M-adx+rsi / long / str>=0,15,15,0,33.3,0.73,-5.3,156.0,-23.6
KO,adaptive,M-adx+rsi,long,4,adaptive / M-adx+rsi / long / str>=4,3,3,0,0.0,0.0,-5.8,156.0,-7.5
KO,adaptive,M-adx+rsi,long+short,0,adaptive / M-adx+rsi / long+short / str>=0,18,15,3,27.8,0.49,-23.1,156.0,-37.9
KO,adaptive,M-adx+rsi,long+short,4,adaptive / M-adx+rsi / long+short / str>=4,5,3,2,0.0,0.0,-15.8,156.0,-16.5
KO,classic1.5,none,long,0,classic1.5 / none / long / str>=0,64,64,0,39.1,1.17,-3.6,156.0,-27.3
KO,classic1.5,none,long+short,0,classic1.5 / none / long+short / str>=0,76,64,12,34.2,0.95,-22.1,156.0,-31.8
KO,classic1.5,W-adx+rsi,long,0,classic1.5 / W-adx+rsi / long / str>=0,29,29,0,27.6,0.61,-23.1,156.0,-29.7
KO,classic1.5,W-adx+rsi,long+short,0,classic1.5 / W-adx+rsi / long+short / str>=0,36,29,7,22.2,0.46,-35.9,156.0,-39.7
KO,classic1.5,W-adx,long,0,classic1.5 / W-adx / long / str>=0,29,29,0,27.6,0.61,-23.1,156.0,-29.7
KO,classic1.5,W-adx,long+short,0,classic1.5 / W-adx / long+short / str>=0,38,29,9,23.7,0.49,-35.0,156.0,-38.8
KO,classic1.5,W-rsi,long,0,classic1.5 / W-rsi / long / str>=0,50,50,0,32.0,0.72,-28.7,156.0,-36.7
KO,classic1.5,W-rsi,long+short,0,classic1.5 / W-rsi / long+short / str>=0,58,50,8,27.6,0.58,-41.4,156.0,-48.0
KO,classic1.5,M-adx+rsi,long,0,classic1.5 / M-adx+rsi / long / str>=0,29,29,0,37.9,0.94,-9.7,156.0,-19.8
KO,classic1.5,M-adx+rsi,long+short,0,classic1.5 / M-adx+rsi / long+short / str>=0,32,29,3,34.4,0.79,-17.3,156.0,-23.2
KO,classic2,none,long,0,classic2 / none / long / str>=0,40,40,0,45.0,1.21,12.7,156.0,-20.2
KO,classic2,none,long+short,0,classic2 / none / long+short / str>=0,51,40,11,37.3,0.91,-14.0,156.0,-39.0
KO,classic2,W-adx+rsi,long,0,classic2 / W-adx+rsi / long / str>=0,15,15,0,33.3,0.79,1.5,156.0,-18.1
KO,classic2,W-adx+rsi,long+short,0,classic2 / W-adx+rsi / long+short / str>=0,21,15,6,23.8,0.42,-18.7,156.0,-30.9
KO,classic2,W-adx,long,0,classic2 / W-adx / long / str>=0,15,15,0,33.3,0.79,1.5,156.0,-18.1
KO,classic2,W-adx,long+short,0,classic2 / W-adx / long+short / str>=0,22,15,7,27.3,0.74,-7.6,156.0,-31.5
KO,classic2,W-rsi,long,0,classic2 / W-rsi / long / str>=0,30,30,0,43.3,1.13,7.7,156.0,-15.9
KO,classic2,W-rsi,long+short,0,classic2 / W-rsi / long+short / str>=0,36,30,6,36.1,0.79,-13.7,156.0,-31.0
KO,classic2,M-adx+rsi,long,0,classic2 / M-adx+rsi / long / str>=0,14,14,0,57.1,1.29,13.9,156.0,-13.8
KO,classic2,M-adx+rsi,long+short,0,classic2 / M-adx+rsi / long+short / str>=0,17,14,3,47.1,0.8,-2.7,156.0,-26.4
KO,classic3,none,long,0,classic3 / none / long / str>=0,23,23,0,43.5,1.33,15.6,156.0,-22.5
KO,classic3,none,long+short,0,classic3 / none / long+short / str>=0,33,23,10,36.4,0.92,-12.1,156.0,-41.0
KO,classic3,W-adx+rsi,long,0,classic3 / W-adx+rsi / long / str>=0,6,6,0,16.7,0.6,0.2,156.0,-18.6
KO,classic3,W-adx+rsi,long+short,0,classic3 / W-adx+rsi / long+short / str>=0,8,6,2,12.5,0.33,-10.9,156.0,-24.8
KO,classic3,W-adx,long,0,classic3 / W-adx / long / str>=0,6,6,0,16.7,0.6,0.2,156.0,-18.6
KO,classic3,W-adx,long+short,0,classic3 / W-adx / long+short / str>=0,9,6,3,22.2,0.61,-4.9,156.0,-34.1
KO,classic3,W-rsi,long,0,classic3 / W-rsi / long / str>=0,16,16,0,31.2,0.85,-2.6,156.0,-19.4
KO,classic3,W-rsi,long+short,0,classic3 / W-rsi / long+short / str>=0,20,16,4,30.0,0.73,-11.2,156.0,-25.1
KO,classic3,M-adx+rsi,long,0,classic3 / M-adx+rsi / long / str>=0,8,8,0,37.5,0.52,-8.6,156.0,-21.7
KO,classic3,M-adx+rsi,long+short,0,classic3 / M-adx+rsi / long+short / str>=0,9,8,1,33.3,0.41,-15.6,156.0,-27.7
KO,classic4,none,long,0,classic4 / none / long / str>=0,17,17,0,47.1,0.86,-7.4,156.0,-35.2
KO,classic4,none,long+short,0,classic4 / none / long+short / str>=0,25,17,8,40.0,0.53,-35.5,156.0,-52.3
KO,classic4,W-adx+rsi,long,0,classic4 / W-adx+rsi / long / str>=0,2,2,0,50.0,0.29,4.3,156.0,-16.5
KO,classic4,W-adx+rsi,long+short,0,classic4 / W-adx+rsi / long+short / str>=0,3,2,1,33.3,0.09,-4.8,156.0,-23.8
KO,classic4,W-adx,long,0,classic4 / W-adx / long / str>=0,2,2,0,50.0,0.29,4.3,156.0,-16.5
KO,classic4,W-adx,long+short,0,classic4 / W-adx / long+short / str>=0,4,2,2,25.0,0.07,-9.8,156.0,-33.8
KO,classic4,W-rsi,long,0,classic4 / W-rsi / long / str>=0,15,15,0,46.7,1.41,14.8,156.0,-21.1
KO,classic4,W-rsi,long+short,0,classic4 / W-rsi / long+short / str>=0,18,15,3,44.4,1.02,1.5,156.0,-26.0
KO,classic4,M-adx+rsi,long,0,classic4 / M-adx+rsi / long / str>=0,8,8,0,37.5,0.38,-17.8,156.0,-41.3
KO,classic4,M-adx+rsi,long+short,0,classic4 / M-adx+rsi / long+short / str>=0,9,8,1,33.3,0.31,-25.0,156.0,-46.4
LHX,adaptive,none,long,0,adaptive / none / long / str>=0,29,29,0,37.9,0.81,-24.6,116.8,-38.6
LHX,adaptive,none,long,4,adaptive / none / long / str>=4,5,5,0,40.0,0.54,-15.7,116.8,-21.8
LHX,adaptive,none,long+short,0,adaptive / none / long+short / str>=0,46,29,17,39.1,0.8,-28.7,116.8,-53.8
LHX,adaptive,none,long+short,4,adaptive / none / long+short / str>=4,6,5,1,33.3,0.43,-22.4,116.8,-28.0
LHX,adaptive,W-adx+rsi,long,0,adaptive / W-adx+rsi / long / str>=0,12,12,0,41.7,1.17,0.0,116.8,-20.6
LHX,adaptive,W-adx+rsi,long,4,adaptive / W-adx+rsi / long / str>=4,2,2,0,50.0,0.39,-5.2,116.8,-14.6
LHX,adaptive,W-adx+rsi,long+short,0,adaptive / W-adx+rsi / long+short / str>=0,17,12,5,35.3,0.74,-8.8,116.8,-41.8
LHX,adaptive,W-adx+rsi,long+short,4,adaptive / W-adx+rsi / long+short / str>=4,2,2,0,50.0,0.39,-5.2,116.8,-14.6
LHX,adaptive,W-adx,long,0,adaptive / W-adx / long / str>=0,12,12,0,41.7,1.17,0.0,116.8,-20.6
LHX,adaptive,W-adx,long,4,adaptive / W-adx / long / str>=4,2,2,0,50.0,0.39,-5.2,116.8,-14.6
LHX,adaptive,W-adx,long+short,0,adaptive / W-adx / long+short / str>=0,17,12,5,35.3,0.74,-8.8,116.8,-41.8
LHX,adaptive,W-adx,long+short,4,adaptive / W-adx / long+short / str>=4,2,2,0,50.0,0.39,-5.2,116.8,-14.6
LHX,adaptive,W-rsi,long,0,adaptive / W-rsi / long / str>=0,22,22,0,45.5,1.3,5.8,116.8,-23.8
LHX,adaptive,W-rsi,long,4,adaptive / W-rsi / long / str>=4,3,3,0,66.7,2.11,6.8,116.8,-14.6
LHX,adaptive,W-rsi,long+short,0,adaptive / W-rsi / long+short / str>=0,33,22,11,42.4,0.87,-12.0,116.8,-44.3
LHX,adaptive,W-rsi,long+short,4,adaptive / W-rsi / long+short / str>=4,3,3,0,66.7,2.11,6.8,116.8,-14.6
LHX,adaptive,M-adx+rsi,long,0,adaptive / M-adx+rsi / long / str>=0,19,19,0,31.6,0.82,-19.1,116.8,-37.1
LHX,adaptive,M-adx+rsi,long,4,adaptive / M-adx+rsi / long / str>=4,4,4,0,25.0,0.44,-17.9,116.8,-21.8
LHX,adaptive,M-adx+rsi,long+short,0,adaptive / M-adx+rsi / long+short / str>=0,22,19,3,36.4,0.93,-14.2,116.8,-33.2
LHX,adaptive,M-adx+rsi,long+short,4,adaptive / M-adx+rsi / long+short / str>=4,4,4,0,25.0,0.44,-17.9,116.8,-21.8
LHX,classic1.5,none,long,0,classic1.5 / none / long / str>=0,51,51,0,33.3,0.88,-26.9,116.8,-33.1
LHX,classic1.5,none,long+short,0,classic1.5 / none / long+short / str>=0,70,51,19,40.0,1.02,-15.6,116.8,-29.1
LHX,classic1.5,W-adx+rsi,long,0,classic1.5 / W-adx+rsi / long / str>=0,29,29,0,34.5,1.11,-3.5,116.8,-22.6
LHX,classic1.5,W-adx+rsi,long+short,0,classic1.5 / W-adx+rsi / long+short / str>=0,37,29,8,35.1,0.9,-14.3,116.8,-36.0
LHX,classic1.5,W-adx,long,0,classic1.5 / W-adx / long / str>=0,29,29,0,34.5,1.11,-3.5,116.8,-22.6
LHX,classic1.5,W-adx,long+short,0,classic1.5 / W-adx / long+short / str>=0,38,29,9,36.8,0.93,-12.8,116.8,-34.9
LHX,classic1.5,W-rsi,long,0,classic1.5 / W-rsi / long / str>=0,40,40,0,35.0,1.09,-6.5,116.8,-21.0
LHX,classic1.5,W-rsi,long+short,0,classic1.5 / W-rsi / long+short / str>=0,53,40,13,37.7,0.96,-16.2,116.8,-31.5
LHX,classic1.5,M-adx+rsi,long,0,classic1.5 / M-adx+rsi / long / str>=0,28,28,0,28.6,0.92,-16.1,116.8,-33.5
LHX,classic1.5,M-adx+rsi,long+short,0,classic1.5 / M-adx+rsi / long+short / str>=0,32,28,4,31.2,0.98,-14.0,116.8,-31.9
LHX,classic2,none,long,0,classic2 / none / long / str>=0,36,36,0,38.9,0.93,-18.5,116.8,-35.8
LHX,classic2,none,long+short,0,classic2 / none / long+short / str>=0,52,36,16,42.3,0.96,-19.4,116.8,-39.3
LHX,classic2,W-adx+rsi,long,0,classic2 / W-adx+rsi / long / str>=0,17,17,0,35.3,0.85,-11.0,116.8,-28.9
LHX,classic2,W-adx+rsi,long+short,0,classic2 / W-adx+rsi / long+short / str>=0,21,17,4,33.3,0.66,-19.6,116.8,-43.0
LHX,classic2,W-adx,long,0,classic2 / W-adx / long / str>=0,17,17,0,35.3,0.85,-11.0,116.8,-28.9
LHX,classic2,W-adx,long+short,0,classic2 / W-adx / long+short / str>=0,21,17,4,33.3,0.66,-19.6,116.8,-43.0
LHX,classic2,W-rsi,long,0,classic2 / W-rsi / long / str>=0,26,26,0,38.5,0.86,-15.4,116.8,-32.4
LHX,classic2,W-rsi,long+short,0,classic2 / W-rsi / long+short / str>=0,35,26,9,42.9,0.82,-20.6,116.8,-38.5
LHX,classic2,M-adx+rsi,long,0,classic2 / M-adx+rsi / long / str>=0,21,21,0,33.3,0.92,-13.7,116.8,-30.7
LHX,classic2,M-adx+rsi,long+short,0,classic2 / M-adx+rsi / long+short / str>=0,24,21,3,37.5,1.02,-9.1,116.8,-27.0
LHX,classic3,none,long,0,classic3 / none / long / str>=0,14,14,0,78.6,1.97,24.8,116.8,-26.5
LHX,classic3,none,long+short,0,classic3 / none / long+short / str>=0,26,14,12,61.5,1.22,5.6,116.8,-36.5
LHX,classic3,W-adx+rsi,long,0,classic3 / W-adx+rsi / long / str>=0,4,4,0,100.0,inf,23.6,116.8,-10.0
LHX,classic3,W-adx+rsi,long+short,0,classic3 / W-adx+rsi / long+short / str>=0,5,4,1,80.0,31.11,26.4,116.8,-16.6
LHX,classic3,W-adx,long,0,classic3 / W-adx / long / str>=0,4,4,0,100.0,inf,23.6,116.8,-10.0
LHX,classic3,W-adx,long+short,0,classic3 / W-adx / long+short / str>=0,6,4,2,83.3,34.07,28.9,116.8,-16.6
LHX,classic3,W-rsi,long,0,classic3 / W-rsi / long / str>=0,9,9,0,100.0,inf,54.3,116.8,-11.7
LHX,classic3,W-rsi,long+short,0,classic3 / W-rsi / long+short / str>=0,17,9,8,64.7,1.9,25.4,116.8,-21.0
LHX,classic3,M-adx+rsi,long,0,classic3 / M-adx+rsi / long / str>=0,8,8,0,75.0,2.98,29.8,116.8,-24.3
LHX,classic3,M-adx+rsi,long+short,0,classic3 / M-adx+rsi / long+short / str>=0,10,8,2,80.0,3.54,41.1,116.8,-25.3
LHX,classic4,none,long,0,classic4 / none / long / str>=0,14,14,0,35.7,1.09,-4.3,116.8,-29.6
LHX,classic4,none,long+short,0,classic4 / none / long+short / str>=0,25,14,11,32.0,0.55,-46.2,116.8,-60.3
LHX,classic4,W-adx+rsi,long,0,classic4 / W-adx+rsi / long / str>=0,4,4,0,25.0,1.36,1.6,116.8,-13.5
LHX,classic4,W-adx+rsi,long+short,0,classic4 / W-adx+rsi / long+short / str>=0,5,4,1,20.0,0.64,-5.5,116.8,-22.1
LHX,classic4,W-adx,long,0,classic4 / W-adx / long / str>=0,4,4,0,25.0,1.36,1.6,116.8,-13.5
LHX,classic4,W-adx,long+short,0,classic4 / W-adx / long+short / str>=0,6,4,2,16.7,0.48,-11.7,116.8,-33.0
LHX,classic4,W-rsi,long,0,classic4 / W-rsi / long / str>=0,10,10,0,40.0,1.33,3.8,116.8,-25.5
LHX,classic4,W-rsi,long+short,0,classic4 / W-rsi / long+short / str>=0,18,10,8,38.9,0.71,-22.1,116.8,-42.5
LHX,classic4,M-adx+rsi,long,0,classic4 / M-adx+rsi / long / str>=0,8,8,0,25.0,1.15,-0.8,116.8,-25.7
LHX,classic4,M-adx+rsi,long+short,0,classic4 / M-adx+rsi / long+short / str>=0,9,8,1,33.3,1.29,2.4,116.8,-24.7
LMT,adaptive,none,long,0,adaptive / none / long / str>=0,31,31,0,38.7,0.84,-27.4,121.8,-51.4
LMT,adaptive,none,long,4,adaptive / none / long / str>=4,13,13,0,46.2,0.86,-13.6,121.8,-37.4
LMT,adaptive,none,long+short,0,adaptive / none / long+short / str>=0,52,31,21,38.5,0.58,-63.4,121.8,-72.1
LMT,adaptive,none,long+short,4,adaptive / none / long+short / str>=4,19,13,6,47.4,0.86,-16.4,121.8,-42.3
LMT,adaptive,W-adx+rsi,long,0,adaptive / W-adx+rsi / long / str>=0,9,9,0,22.2,0.24,-26.8,121.8,-26.8
LMT,adaptive,W-adx+rsi,long,4,adaptive / W-adx+rsi / long / str>=4,4,4,0,50.0,0.6,-7.3,121.8,-17.3
LMT,adaptive,W-adx+rsi,long+short,0,adaptive / W-adx+rsi / long+short / str>=0,19,9,10,26.3,0.2,-56.2,121.8,-61.8
LMT,adaptive,W-adx+rsi,long+short,4,adaptive / W-adx+rsi / long+short / str>=4,7,4,3,42.9,0.63,-10.1,121.8,-17.2
LMT,adaptive,W-adx,long,0,adaptive / W-adx / long / str>=0,9,9,0,22.2,0.24,-26.8,121.8,-26.8
LMT,adaptive,W-adx,long,4,adaptive / W-adx / long / str>=4,4,4,0,50.0,0.6,-7.3,121.8,-17.3
LMT,adaptive,W-adx,long+short,0,adaptive / W-adx / long+short / str>=0,22,9,13,27.3,0.24,-56.8,121.8,-60.1
LMT,adaptive,W-adx,long+short,4,adaptive / W-adx / long+short / str>=4,8,4,4,50.0,0.84,-6.1,121.8,-17.2
LMT,adaptive,W-rsi,long,0,adaptive / W-rsi / long / str>=0,19,19,0,31.6,1.11,-4.0,121.8,-40.4
LMT,adaptive,W-rsi,long,4,adaptive / W-rsi / long / str>=4,8,8,0,50.0,2.02,17.3,121.8,-16.9
LMT,adaptive,W-rsi,long+short,0,adaptive / W-rsi / long+short / str>=0,32,19,13,31.2,0.63,-48.4,121.8,-68.6
LMT,adaptive,W-rsi,long+short,4,adaptive / W-rsi / long+short / str>=4,12,8,4,41.7,1.45,8.7,121.8,-24.3
LMT,adaptive,M-adx+rsi,long,0,adaptive / M-adx+rsi / long / str>=0,10,10,0,50.0,0.79,-9.7,121.8,-30.7
LMT,adaptive,M-adx+rsi,long,4,adaptive / M-adx+rsi / long / str>=4,4,4,0,50.0,0.61,-7.5,121.8,-22.6
LMT,adaptive,M-adx+rsi,long+short,0,adaptive / M-adx+rsi / long+short / str>=0,12,10,2,41.7,0.56,-21.0,121.8,-39.4
LMT,adaptive,M-adx+rsi,long+short,4,adaptive / M-adx+rsi / long+short / str>=4,4,4,0,50.0,0.61,-7.5,121.8,-22.6
LMT,classic1.5,none,long,0,classic1.5 / none / long / str>=0,47,47,0,31.9,1.29,7.0,121.8,-27.6
LMT,classic1.5,none,long+short,0,classic1.5 / none / long+short / str>=0,85,47,38,30.6,0.72,-58.0,121.8,-60.5
LMT,classic1.5,W-adx+rsi,long,0,classic1.5 / W-adx+rsi / long / str>=0,16,16,0,31.2,0.94,-6.6,121.8,-17.4
LMT,classic1.5,W-adx+rsi,long+short,0,classic1.5 / W-adx+rsi / long+short / str>=0,31,16,15,32.3,0.61,-33.6,121.8,-48.8
LMT,classic1.5,W-adx,long,0,classic1.5 / W-adx / long / str>=0,16,16,0,31.2,0.94,-6.6,121.8,-17.4
LMT,classic1.5,W-adx,long+short,0,classic1.5 / W-adx / long+short / str>=0,34,16,18,29.4,0.55,-39.5,121.8,-48.8
LMT,classic1.5,W-rsi,long,0,classic1.5 / W-rsi / long / str>=0,34,34,0,29.4,1.44,12.9,121.8,-24.6
LMT,classic1.5,W-rsi,long+short,0,classic1.5 / W-rsi / long+short / str>=0,57,34,23,29.8,0.8,-38.5,121.8,-56.4
LMT,classic1.5,M-adx+rsi,long,0,classic1.5 / M-adx+rsi / long / str>=0,14,14,0,50.0,1.23,1.4,121.8,-21.3
LMT,classic1.5,M-adx+rsi,long+short,0,classic1.5 / M-adx+rsi / long+short / str>=0,16,14,2,43.8,0.96,-6.8,121.8,-27.7
LMT,classic2,none,long,0,classic2 / none / long / str>=0,34,34,0,32.4,1.0,-13.2,121.8,-36.2
LMT,classic2,none,long+short,0,classic2 / none / long+short / str>=0,56,34,22,32.1,0.59,-61.0,121.8,-66.3
LMT,classic2,W-adx+rsi,long,0,classic2 / W-adx+rsi / long / str>=0,12,12,0,25.0,0.35,-20.5,121.8,-21.8
LMT,classic2,W-adx+rsi,long+short,0,classic2 / W-adx+rsi / long+short / str>=0,21,12,9,33.3,0.32,-37.8,121.8,-49.8
LMT,classic2,W-adx,long,0,classic2 / W-adx / long / str>=0,12,12,0,25.0,0.35,-20.5,121.8,-21.8
LMT,classic2,W-adx,long+short,0,classic2 / W-adx / long+short / str>=0,22,12,10,31.8,0.31,-39.2,121.8,-49.8
LMT,classic2,W-rsi,long,0,classic2 / W-rsi / long / str>=0,21,21,0,28.6,1.43,9.8,121.8,-30.5
LMT,classic2,W-rsi,long+short,0,classic2 / W-rsi / long+short / str>=0,36,21,15,30.6,0.68,-41.9,121.8,-58.7
LMT,classic2,M-adx+rsi,long,0,classic2 / M-adx+rsi / long / str>=0,14,14,0,42.9,0.62,-17.7,121.8,-26.7
LMT,classic2,M-adx+rsi,long+short,0,classic2 / M-adx+rsi / long+short / str>=0,16,14,2,37.5,0.5,-25.4,121.8,-33.6
LMT,classic3,none,long,0,classic3 / none / long / str>=0,18,18,0,44.4,1.3,5.1,121.8,-46.1
LMT,classic3,none,long+short,0,classic3 / none / long+short / str>=0,30,18,12,33.3,0.72,-46.6,121.8,-57.4
LMT,classic3,W-adx+rsi,long,0,classic3 / W-adx+rsi / long / str>=0,5,5,0,20.0,0.3,-17.1,121.8,-17.1
LMT,classic3,W-adx+rsi,long+short,0,classic3 / W-adx+rsi / long+short / str>=0,10,5,5,10.0,0.11,-45.6,121.8,-45.6
LMT,classic3,W-adx,long,0,classic3 / W-adx / long / str>=0,5,5,0,20.0,0.3,-17.1,121.8,-17.1
LMT,classic3,W-adx,long+short,0,classic3 / W-adx / long+short / str>=0,10,5,5,10.0,0.11,-45.6,121.8,-45.6
LMT,classic3,W-rsi,long,0,classic3 / W-rsi / long / str>=0,10,10,0,40.0,1.64,14.3,121.8,-25.2
LMT,classic3,W-rsi,long+short,0,classic3 / W-rsi / long+short / str>=0,18,10,8,33.3,0.7,-31.6,121.8,-43.3
LMT,classic3,M-adx+rsi,long,0,classic3 / M-adx+rsi / long / str>=0,7,7,0,42.9,0.39,-26.4,121.8,-39.8
LMT,classic3,M-adx+rsi,long+short,0,classic3 / M-adx+rsi / long+short / str>=0,8,7,1,37.5,0.34,-31.3,121.8,-43.8
LMT,classic4,none,long,0,classic4 / none / long / str>=0,8,8,0,37.5,2.38,28.0,121.8,-21.2
LMT,classic4,none,long+short,0,classic4 / none / long+short / str>=0,16,8,8,25.0,0.83,-23.5,121.8,-39.2
LMT,classic4,W-adx+rsi,long,0,classic4 / W-adx+rsi / long / str>=0,1,1,0,0.0,0.0,-8.3,121.8,-8.3
LMT,classic4,W-adx+rsi,long+short,0,classic4 / W-adx+rsi / long+short / str>=0,3,1,2,0.0,0.0,-22.1,121.8,-22.1
LMT,classic4,W-adx,long,0,classic4 / W-adx / long / str>=0,1,1,0,0.0,0.0,-8.3,121.8,-8.3
LMT,classic4,W-adx,long+short,0,classic4 / W-adx / long+short / str>=0,4,1,3,0.0,0.0,-26.6,121.8,-26.6
LMT,classic4,W-rsi,long,0,classic4 / W-rsi / long / str>=0,3,3,0,0.0,0.0,-17.2,121.8,-17.2
LMT,classic4,W-rsi,long+short,0,classic4 / W-rsi / long+short / str>=0,7,3,4,0.0,0.0,-43.3,121.8,-43.3
LMT,classic4,M-adx+rsi,long,0,classic4 / M-adx+rsi / long / str>=0,3,3,0,33.3,0.5,-5.5,121.8,-12.7
LMT,classic4,M-adx+rsi,long+short,0,classic4 / M-adx+rsi / long+short / str>=0,4,3,1,25.0,0.28,-12.8,121.8,-14.9
LRN,adaptive,none,long,0,adaptive / none / long / str>=0,33,33,0,30.3,0.85,-59.6,439.0,-77.8
LRN,adaptive,none,long,4,adaptive / none / long / str>=4,12,12,0,33.3,0.66,-22.4,439.0,-38.4
LRN,adaptive,none,long+short,0,adaptive / none / long+short / str>=0,49,33,16,30.6,0.59,-86.7,439.0,-93.1
LRN,adaptive,none,long+short,4,adaptive / none / long+short / str>=4,15,12,3,40.0,0.75,-19.8,439.0,-35.8
LRN,adaptive,W-adx+rsi,long,0,adaptive / W-adx+rsi / long / str>=0,12,12,0,41.7,1.11,-2.1,439.0,-32.0
LRN,adaptive,W-adx+rsi,long,4,adaptive / W-adx+rsi / long / str>=4,5,5,0,40.0,0.89,-6.4,439.0,-20.4
LRN,adaptive,W-adx+rsi,long+short,0,adaptive / W-adx+rsi / long+short / str>=0,15,12,3,40.0,0.86,-15.9,439.0,-41.3
LRN,adaptive,W-adx+rsi,long+short,4,adaptive / W-adx+rsi / long+short / str>=4,6,5,1,50.0,1.13,-0.9,439.0,-26.4
LRN,adaptive,W-adx,long,0,adaptive / W-adx / long / str>=0,13,13,0,46.2,1.38,9.1,439.0,-26.2
LRN,adaptive,W-adx,long,4,adaptive / W-adx / long / str>=4,6,6,0,50.0,1.34,4.4,439.0,-20.4
LRN,adaptive,W-adx,long+short,0,adaptive / W-adx / long+short / str>=0,16,13,3,43.8,1.05,-6.2,439.0,-36.3
LRN,adaptive,W-adx,long+short,4,adaptive / W-adx / long+short / str>=4,7,6,1,57.1,1.58,10.6,439.0,-26.4
LRN,adaptive,W-rsi,long,0,adaptive / W-rsi / long / str>=0,20,20,0,35.0,1.01,-41.5,439.0,-69.9
LRN,adaptive,W-rsi,long,4,adaptive / W-rsi / long / str>=4,9,9,0,33.3,0.52,-24.0,439.0,-32.7
LRN,adaptive,W-rsi,long+short,0,adaptive / W-rsi / long+short / str>=0,28,20,8,28.6,0.69,-71.6,439.0,-85.4
LRN,adaptive,W-rsi,long+short,4,adaptive / W-rsi / long+short / str>=4,10,9,1,40.0,0.65,-19.5,439.0,-34.5
LRN,adaptive,M-adx+rsi,long,0,adaptive / M-adx+rsi / long / str>=0,24,24,0,29.2,0.48,-67.1,439.0,-67.1
LRN,adaptive,M-adx+rsi,long,4,adaptive / M-adx+rsi / long / str>=4,6,6,0,33.3,0.87,-7.5,439.0,-30.8
LRN,adaptive,M-adx+rsi,long+short,0,adaptive / M-adx+rsi / long+short / str>=0,25,24,1,28.0,0.46,-69.2,439.0,-69.2
LRN,adaptive,M-adx+rsi,long+short,4,adaptive / M-adx+rsi / long+short / str>=4,6,6,0,33.3,0.87,-7.5,439.0,-30.8
LRN,classic1.5,none,long,0,classic1.5 / none / long / str>=0,50,50,0,40.0,1.28,-13.0,439.0,-73.1
LRN,classic1.5,none,long+short,0,classic1.5 / none / long+short / str>=0,71,50,21,35.2,0.94,-66.3,439.0,-88.8
LRN,classic1.5,W-adx+rsi,long,0,classic1.5 / W-adx+rsi / long / str>=0,20,20,0,55.0,3.67,168.6,439.0,-18.7
LRN,classic1.5,W-adx+rsi,long+short,0,classic1.5 / W-adx+rsi / long+short / str>=0,26,20,6,50.0,2.76,169.9,439.0,-22.6
LRN,classic1.5,W-adx,long,0,classic1.5 / W-adx / long / str>=0,23,23,0,52.2,3.3,169.4,439.0,-23.5
LRN,classic1.5,W-adx,long+short,0,classic1.5 / W-adx / long+short / str>=0,29,23,6,48.3,2.61,170.6,439.0,-27.0
LRN,classic1.5,W-rsi,long,0,classic1.5 / W-rsi / long / str>=0,33,33,0,45.5,1.55,14.8,439.0,-66.0
LRN,classic1.5,W-rsi,long+short,0,classic1.5 / W-rsi / long+short / str>=0,46,33,13,37.0,1.09,-43.9,439.0,-85.1
LRN,classic1.5,M-adx+rsi,long,0,classic1.5 / M-adx+rsi / long / str>=0,39,39,0,35.9,0.92,-53.1,439.0,-74.2
LRN,classic1.5,M-adx+rsi,long+short,0,classic1.5 / M-adx+rsi / long+short / str>=0,42,39,3,35.7,0.77,-68.3,439.0,-83.4
LRN,classic2,none,long,0,classic2 / none / long / str>=0,36,36,0,30.6,1.05,-41.5,439.0,-74.2
